"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @Sharmistha_GK: Out of declared lists of candidates for Delhi assembly polls,women candidates filed by 
BJP: 4/ 57 (7%)
AAP: 7/ 70 (10%)…",FALSE,0,NA,2020-01-19 07:13:15,FALSE,NA,"1218793524784582656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",840,TRUE,FALSE,NA,NA
"From @httweets: @ShashiTharoor’s word of the week:<U+2009>Impeach - https://t.co/UERbtDbaDK",FALSE,359,NA,2020-01-19 03:56:14,FALSE,NA,"1218743944034439170",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",75,FALSE,FALSE,NA,NA
"My Brit nephew <U+2066>@NihalTharoor<U+2069> spoke on VM Film makers shooting with mobile phones at Oxford Screentalk. He’s inven… https://t.co/xVLsTYT9XW",FALSE,310,NA,2020-01-19 03:23:43,TRUE,NA,"1218735764051095552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",39,FALSE,FALSE,NA,NA
"Are some BJP netas learning media management from the Chinese ambassador to Sweden? Glad to see the Swedish Govt’s… https://t.co/htsa7waCYN",FALSE,756,NA,2020-01-19 02:39:13,TRUE,NA,"1218724564009549824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",129,FALSE,FALSE,NA,NA
"RT @INCTharoorian: <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+092E><U+0947><U+0930><U+0940> <U+0936><U+093E><U+0928> <U+0939><U+0948> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940>  <U+0001F3B6>
<U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+092E><U+0947><U+0930><U+0940> <U+091C><U+093E><U+0928> <U+0939><U+0948> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940>  <U+0001F3B6>
 <U+092B><U+093F><U+0930> <U+0938><U+0947> <U+0915><U+093E><U+0902><U+0917><U+094D><U+0930><U+0947><U+0938> <U+0935><U+093E><U+0932><U+0940> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940><U+0964>  <U+0001F3B6>

https://t.co/cmgzfuuLi5

You…",FALSE,0,NA,2020-01-19 01:33:21,FALSE,NA,"1218707989890158592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",64,TRUE,FALSE,NA,NA
"@TheEconomist And yet another Kerala city, Thrissur, is number 13! https://t.co/QtHpBJJrzR",FALSE,109,"TheEconomist",2020-01-18 19:12:04,FALSE,"1218054934048002049","1218612036596199424","5988062","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",17,FALSE,FALSE,NA,NA
"@ambrishmithal And one more review of #WhyIAmAHindu has come my way: https://t.co/FPtFH9aQj2",FALSE,123,"ShashiTharoor",2020-01-18 19:09:49,FALSE,"1218605249750917121","1218611469685645312","24705126","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",23,FALSE,FALSE,NA,NA
"My remarks in JNU last Sunday, which were followed by a Q&amp;A:
https://t.co/97o8MvhOds",FALSE,378,NA,2020-01-18 19:05:44,FALSE,NA,"1218610441691119617",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",58,FALSE,FALSE,NA,NA
"Thoughtful, engaging review of #WhyIAmAHindu by @ambrishmithal: https://t.co/LlrMPOfIP2",FALSE,289,NA,2020-01-18 18:45:06,FALSE,NA,"1218605249750917121",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",48,FALSE,FALSE,NA,NA
"The brazen abuse of authority by government in imposing the British-era Section 144 for prolonged periods, especial… https://t.co/xZnBl1R2mb",FALSE,1666,NA,2020-01-18 18:04:54,TRUE,NA,"1218595131177066497",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",459,FALSE,FALSE,NA,NA
"I’ll tell you.  #inclusiveIndia, honouring our diversity &amp; pluralism, accepting of difference &amp; committed to develo… https://t.co/hqDNHqSeyO",FALSE,5152,NA,2020-01-18 17:14:43,TRUE,NA,"1218582504002576384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",1006,FALSE,FALSE,NA,NA
"Thanks for the clarification, @Ram_Guha. I'm sure you aren't elevating PM's capacity for hard work above its actual… https://t.co/UxHRetOBCH",FALSE,5542,NA,2020-01-18 15:52:52,TRUE,NA,"1218561903410044929",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",1121,FALSE,FALSE,NA,NA
"Spoke to @Javedakhtarjadu. She has suffered some injuries &amp;is being moved to a bigger hospital in Mumbai. Further s… https://t.co/HA4HdMjnmZ",FALSE,3087,NA,2020-01-18 14:33:44,TRUE,NA,"1218541991077670913",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",398,FALSE,FALSE,NA,NA
"RT @VenesaHermijil: <U+2764><U+2764><U+2764> @katie_abraham @ShashiTharoor @INCTharoorian @VishakhCherian @SimmiAhuja_ @Tinni_Aphrodite @Luv_Datta @radhacharand…",FALSE,0,NA,2020-01-18 14:04:47,FALSE,NA,"1218534703017234432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",60,TRUE,FALSE,NA,NA
"<U+092A><U+0922><U+093C><U+0915><U+0930> <U+0915><U+0941><U+091B> <U+0915><U+0935><U+093F><U+0924><U+093E><U+090F><U+0902>, <U+0916><U+0942><U+0902> <U+092E><U+0947><U+0902> ,<U+091C><U+094B><U+0936> <U+0909><U+092C><U+0932><U+0928><U+0947> <U+0932><U+0917><U+0924><U+093E> <U+0939><U+0948>
<U+0925><U+0915> <U+0915><U+0930> <U+092C><U+0948><U+0920><U+093E> <U+0930><U+093E><U+0939><U+0940>, <U+0909><U+0920> <U+0915><U+0930>, <U+092B><U+093F><U+0930> <U+0938><U+0947> <U+091A><U+0932><U+0928><U+0947> <U+0932><U+0917><U+0924><U+093E> <U+0939><U+0948>
'<U+0905><U+0917><U+094D><U+0928><U+093F><U+092A><U+0925>' <U+0939><U+0930><U+093F><U+0935><U+0902><U+0936><U+0930><U+093E><U+092F> <U+092C><U+091A><U+094D><U+091A><U+0928>… https://t.co/vQ1trJHfav",FALSE,574,NA,2020-01-18 13:52:37,TRUE,NA,"1218531643775844352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",85,FALSE,FALSE,NA,NA
"Sorry you were obliged to spell out something so basic to this BJP rep. The free press is supposed to work the same… https://t.co/D22MxTOS1H",FALSE,3076,NA,2020-01-18 11:11:41,TRUE,NA,"1218491143580577792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",698,FALSE,FALSE,NA,NA
"Just finished a lively meeting of the ConsultativeCommittee on ExternalAffairs today chaired by <U+2066>@DrSJaishankar<U+2069>. <U+2066>… https://t.co/YG0nuuPocv",FALSE,2865,NA,2020-01-18 10:02:30,TRUE,NA,"1218473732512993281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",427,FALSE,FALSE,NA,NA
"RT @katie_abraham: ""BJP is a party of empty promises and bombasts.""

Today's highlights : 

1. The Dismal state of the Indian Economy
2. Se…",FALSE,0,NA,2020-01-18 07:24:37,FALSE,NA,"1218434001066553346",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",78,TRUE,FALSE,NA,NA
"RT @INCGujarat: LIVE: Watch #DeshKiBaat with Lok Sabha MP Dr. @ShashiTharoor https://t.co/tSCnjpw10d",FALSE,0,NA,2020-01-18 07:10:10,FALSE,NA,"1218430362017157120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",70,TRUE,FALSE,NA,NA
"<U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0915><U+0940> <U+0938><U+0930><U+094D><U+0926><U+093F><U+092F><U+094B><U+0902> <U+0915><U+0940>, <U+092C><U+093E><U+0924> <U+0905><U+0932><U+0917> <U+0939><U+0948>
<U+092F><U+0947> <U+0926><U+093F><U+0928> <U+0905><U+0932><U+0917> <U+0939><U+0948> <U+0926><U+094B><U+0938><U+094D><U+0924><U+094B>, <U+092F><U+0947> <U+0930><U+093E><U+0924> <U+0905><U+0932><U+0917> <U+0939><U+0948>
Goodnight!",FALSE,5897,NA,2020-01-17 18:43:14,FALSE,NA,"1218242389300498432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",450,FALSE,FALSE,NA,NA
"This is a fine way to woo investors to make India a $5trillion economy! https://t.co/xqr1DYV5EQ",FALSE,2642,NA,2020-01-17 18:38:44,FALSE,NA,"1218241257526349824",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",514,FALSE,FALSE,NA,NA
"AAP’s claim of improving education in Delhi is based on pushing poor students out to manipulate the pass %.… https://t.co/UPhxyk732W",FALSE,655,NA,2020-01-17 18:34:02,TRUE,NA,"1218240076787793920",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",283,FALSE,FALSE,NA,NA
"@SalmanSoz ""The breadth&amp; depth of Kashmiri suffering go beyond economic catastrophe. But at least economic losses a… https://t.co/aiHmlNdlTk",FALSE,303,"ShashiTharoor",2020-01-17 18:19:20,TRUE,"1218235520251322368","1218236375733899266","24705126","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",94,FALSE,FALSE,NA,NA
"A report issued by the Kashmir Chamber of Commerce&amp; Industry estimates losses of over Rs. 17,500 crore ($2.5 billio… https://t.co/Gj2PlEeLGB",FALSE,1615,NA,2020-01-17 18:15:56,TRUE,NA,"1218235520251322368",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",653,FALSE,FALSE,NA,NA
"RT @TheEconomist: Three of the world's ten fastest-growing urban areas are in India, with another three in China https://t.co/wifgLTn2Li ht…",FALSE,0,NA,2020-01-17 16:06:26,FALSE,NA,"1218202929540128768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",162,TRUE,FALSE,NA,NA
"After one month of police excesses &amp;brutality in @jamiamillia_ there is still no FIR against the police. No account… https://t.co/gZ5gaQMFJZ",FALSE,1640,NA,2020-01-17 15:15:41,TRUE,NA,"1218190158538760192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",434,FALSE,FALSE,NA,NA
"Wonderful. So very proud of your little sister for doing this. Her hair will grow back but the act of kindness will… https://t.co/qdFrHouCLZ",FALSE,383,NA,2020-01-17 13:39:13,TRUE,NA,"1218165884297998336",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",57,FALSE,FALSE,NA,NA
"Congratulations @nidhi! Keep the flag of quality journalism flying. https://t.co/V1riyMuoPo",FALSE,3944,NA,2020-01-17 12:56:01,FALSE,NA,"1218155012620079104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",434,FALSE,FALSE,NA,NA
"RT @INCIndia: In the light of the upcoming budget session, Dr. @ShashiTharoor will be speaking on some of the key issues plaguing the econo…",FALSE,0,NA,2020-01-17 12:54:56,FALSE,NA,"1218154739336003584",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",294,TRUE,FALSE,NA,NA
"<U+0915><U+0939><U+0924><U+0947> <U+0939><U+094B> <U+091C><U+092C> <U+092D><U+0940> #AAP 
<U+0905><U+092C> <U+0905><U+091A><U+094D><U+091B><U+093E> <U+0928><U+0939><U+0940> <U+0932><U+0917><U+0924><U+093E>
<U+0917><U+0941><U+091C><U+093E><U+0930><U+093F><U+0936> <U+0939><U+0948> <U+0924><U+0941><U+092E><U+0938><U+0947> <U+0905><U+092C> <U+0938><U+0947>
<U+092E><U+0941><U+091D><U+0947> <U+0924><U+0941><U+092E> <U+0915><U+0939><U+093E> <U+0915><U+0930><U+094B> https://t.co/hSvV4Vc9br",FALSE,990,NA,2020-01-17 12:21:49,FALSE,NA,"1218146404524101633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",226,FALSE,FALSE,NA,NA
"RT @ishaantharoor: My latest: The Iran nuclear deal hangs by a thread https://t.co/8lxezDwy1q",FALSE,0,NA,2020-01-17 10:25:21,FALSE,NA,"1218117093096226816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",25,TRUE,FALSE,NA,NA
"RT @MadKhosla: 'a tour de force — formidably erudite, full of detailed research and incisive insight, closely argued and informed by both c…",FALSE,0,NA,2020-01-17 09:13:52,FALSE,NA,"1218099105160843264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",30,TRUE,FALSE,NA,NA
"RT @AnooBhu: Amazon 1, Gov 0. #facepalm https://t.co/Ih4UzWh8Vl",FALSE,0,NA,2020-01-17 08:32:40,FALSE,NA,"1218088737654988800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",531,TRUE,FALSE,NA,NA
"My review essay for <U+2066>@Openthemag<U+2069> on <U+2066>@MadKhosla<U+2069>’s excellent new book on the Constitution. I relate some of the de… https://t.co/8BKLMPWpy3",FALSE,230,NA,2020-01-17 07:41:43,TRUE,NA,"1218075915462176768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",65,FALSE,FALSE,NA,NA
"RT @stylistanu: No records as tea seller.
No records of classmates or teachers. 
But wants everyone in India to show his/her records. 
Wah…",FALSE,0,NA,2020-01-17 07:27:57,FALSE,NA,"1218072449884884993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",1598,TRUE,FALSE,NA,NA
"RT @Subytweets: I'm proud of Kerala!",FALSE,0,NA,2020-01-17 07:27:14,FALSE,NA,"1218072269404045312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",78,TRUE,FALSE,NA,NA
"Disgraceful that there are people who think like this, let alone post it on social media https://t.co/cupFWmJiss",FALSE,3274,NA,2020-01-17 06:17:42,FALSE,NA,"1218054771656970240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",706,FALSE,FALSE,NA,NA
"Enjoyed moderating an excellent session with former Canadian Prime Minister <U+2066>@stephenharper<U+2069> on the state of the wo… https://t.co/MTdxklB67D",FALSE,527,NA,2020-01-16 19:13:23,TRUE,NA,"1217887591254544386",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",54,FALSE,FALSE,NA,NA
"RT @AlephBookCo: ""The international liberal order is facing a moment of crisis. The political, economic and security fundamentals that unde…",FALSE,0,NA,2020-01-16 19:05:43,FALSE,NA,"1217885660373110785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",18,TRUE,FALSE,NA,NA
"I think @HibaBeg is a smart, exceptionally talented journalist whose does a superb job in this rejoinder. There’s a… https://t.co/4BTZJSNEMr",FALSE,2318,NA,2020-01-16 19:02:21,TRUE,NA,"1217884812649717762",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",434,FALSE,FALSE,NA,NA
"RT @BharatTiwari: Nehru can definitely awake the sanity in us that we have allowed others to push down along with our conscience. 
Dr @Shas…",FALSE,0,NA,2020-01-16 18:35:19,FALSE,NA,"1217878011522908160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",27,TRUE,FALSE,NA,NA
"#DeshKiBaat this Saturday! A trailer from @INCIndia https://t.co/4OAfFVlrv9",FALSE,1006,NA,2020-01-16 18:30:27,FALSE,NA,"1217876785678802944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",246,FALSE,FALSE,NA,NA
"My remarks at a #RaisinaDialogue2020 dinner session on #CleanAir focused on the challenges facing our efforts to en… https://t.co/rroS6NxGCA",FALSE,198,NA,2020-01-16 13:43:59,TRUE,NA,"1217804693516124161",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",46,FALSE,FALSE,NA,NA
"Inviting suggestions from the public for <U+2066>@INCDelhi<U+2069> on how to improve the MidDayMeal Scheme which seems to have fa… https://t.co/xfAQr3HYpO",FALSE,345,NA,2020-01-16 13:41:50,TRUE,NA,"1217804155277807627",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",135,FALSE,FALSE,NA,NA
"How AAP talks the talk on education, but doesn’t walk the walk:
#PowerWithoutResponsibility https://t.co/g7yCSMXEyU",FALSE,470,NA,2020-01-16 13:37:28,FALSE,NA,"1217803054872813573",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",183,FALSE,FALSE,NA,NA
"AAP’s failures on education: all talk in the air, nothing to show on the ground! #PowerWithoutResponsibility https://t.co/oj97pxbO1C",FALSE,987,NA,2020-01-16 13:34:47,FALSE,NA,"1217802377610194944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",254,FALSE,FALSE,NA,NA
"Where @incindia increased school enrolment dramatically, AAP time has seen 1.32 lakh children drop out of the schoo… https://t.co/hupXoYbXHb",FALSE,611,NA,2020-01-16 13:27:24,TRUE,NA,"1217800521701978113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",166,FALSE,FALSE,NA,NA
"AAP’s education record is dismal: 55% of Class 9 students didn’t make it to class 10! #PowerWithoutResponsibility https://t.co/epHp3NQcZx",FALSE,421,NA,2020-01-16 13:24:33,FALSE,NA,"1217799803242868737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",164,FALSE,FALSE,NA,NA
"AAP’s educational performance doesn’t match the hype: increased budget allocations for education, largely unspent!… https://t.co/38fAZZmGo8",FALSE,987,NA,2020-01-16 13:20:58,TRUE,NA,"1217798902029508608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",281,FALSE,FALSE,NA,NA
"An excerpt from #TheNewWorldDisorder, my new book with @samirsaran: https://t.co/tlxbMVGboE",FALSE,177,NA,2020-01-16 13:04:33,FALSE,NA,"1217794768802942976",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",39,FALSE,FALSE,NA,NA
"RT @RahulGandhi: DSP Davinder Singh sheltered 3 terrorists with <U+0001F1EE><U+0001F1F3> blood on their hands at his home &amp; was caught ferrying them to Delhi.…",FALSE,0,NA,2020-01-16 13:01:32,FALSE,NA,"1217794012842582016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",9523,TRUE,FALSE,NA,NA
"Thoughtful &amp; reasoned explanation &amp; defence of the #CAA_NRC_Protests by @JindalGlobalUNI VC Prof RajKumar: https://t.co/onRXuEuLj3",FALSE,310,NA,2020-01-16 12:59:09,FALSE,NA,"1217793412566437889",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",78,FALSE,FALSE,NA,NA
"RT @sonaliranade: Unlike FDI in for the long haul, global value chains work with wafer thin profit margins.  India’s blindness to political…",FALSE,0,NA,2020-01-16 12:17:49,FALSE,NA,"1217783007915851777",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",24,TRUE,FALSE,NA,NA
"https://t.co/Xs6k9LuZUk",FALSE,530,"ShashiTharoor",2020-01-16 11:27:04,FALSE,"1217770111966121985","1217770237627531266","24705126","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",236,FALSE,FALSE,NA,NA
"Was DavinderSingh acting alone or w/support?From whom? Why was he promoted, awarded &amp;protected for so long, w/prest… https://t.co/oyHN3aazxh",FALSE,9441,NA,2020-01-16 11:23:57,TRUE,NA,"1217769455008145408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",3053,FALSE,FALSE,NA,NA
